10101;NORTE 1;100;SAO PAULO;1;0000243;08;000243;ISABEL VIEIRA DE SERPA E PAIVA PROFESSORA;"JERIMANDUBA ";561;JARAGUA;E000243A@EDUCACAO.SP.GOV.BR;39411734;1;0;0;20;466;0;0;0;0;0;0;0;0;0;4;16;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000255;08;000255;CLODOMIRO CARNEIRO;"MANOEL DE SOUZA AZEVEDO ";364;SITIO MORRO GRANDE;E000255A@EDUCACAO.SP.GOV.BR;39714181;1;0;0;0;0;215;473;0;0;152;0;0;0;0;0;0;9;17;0;0;4;0;0
10101;NORTE 1;100;SAO PAULO;1;0000267;08;000267;ERMANO MARCHETTI;"PEDRO MARIGLIANI ";192;CHACARA INGLESA;E000267A@EDUCACAO.SP.GOV.BR;39016989;1;0;0;0;0;318;801;0;0;0;0;0;0;0;0;0;11;21;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000279;08;000279;GALDINO LOPES CHAGAS PROFESSOR;"SABAO ";1547;JARDIM MARISTELA;E000279A@EDUCACAO.SP.GOV.BR;39214128;1;0;0;11;1082;0;0;0;0;0;0;0;0;0;2;36;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000280;08;000280;HUMBERTO DE SOUZA MELLO GENERAL;AVENIDA DEPUTADO CANTIDIO SAMPAIO;6803;"PARADA DE TAIPAS ";E000280A@EDUCACAO.SP.GOV.BR;39411722;1;0;0;0;0;875;1113;0;0;0;0;0;0;0;0;0;25;29;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000292;08;000292;DALILA DE ANDRADE COSTA PROFESSORA;"ARROIO DO MEIO ";SN;JARDIM VISTA ALEGRE;E000292A@EDUCACAO.SP.GOV.BR;39837456;1;0;0;0;573;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000346;08;000346;MANOEL DA NOBREGA PADRE;"ITABERABA ";145;NOSSA SENHORA DO O;E000346A@EDUCACAO.SP.GOV.BR;39312564;1;0;0;0;651;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000361;08;000361;PASQUALE PECCICACCO;"NAZARIO PAGANO ";225;JARDIM MONJOLO;E000361A@EDUCACAO.SP.GOV.BR;39910897;1;0;0;15;677;0;0;0;0;0;0;0;0;0;3;23;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000395;08;000395;JOAQUIM LUIZ DE BRITO PROFESSOR;RUA SANTA LUCIA FILIPPINI;65;ITABERABA;E000395A@EDUCACAO.SP.GOV.BR;39752467;1;0;0;0;0;220;452;0;0;249;0;0;0;0;0;0;8;14;0;0;7;0;0
10101;NORTE 1;100;SAO PAULO;1;0000401;08;000401;"MARQUES DE TAMANDARE ALMIRANTE ";"JACARE-COPAIBA ";33;VILA MARINA;E000401A@EDUCACAO.SP.GOV.BR;39913701;1;0;0;0;0;516;600;0;0;0;0;0;0;0;0;0;18;17;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000413;08;000413;JOAQUIM SILVADO DOUTOR;RUA MONSENHOR MANOEL GOMES;306;VILA ZAT;E000413A@EDUCACAO.SP.GOV.BR;39756997;1;0;0;0;0;237;471;0;0;117;0;0;0;0;0;0;7;14;0;0;3;0;0
10101;NORTE 1;100;SAO PAULO;1;0000450;08;000450;AUGUSTO RIBEIRO DE CARVALHO PROFESSOR;RUA PROFESSOR JOAO MACHADO;511;NOSSA SENHORA DO O;E000450A@EDUCACAO.SP.GOV.BR;39763034;1;0;0;15;0;410;494;0;0;222;0;0;0;0;2;0;14;17;0;0;6;0;0
10101;NORTE 1;100;SAO PAULO;1;0000474;08;000474;MATHIAS AIRES;"MOINHO VELHO ";355;MOINHO VELHO;E000474A@EDUCACAO.SP.GOV.BR;39751477;1;0;0;8;487;0;0;0;0;0;0;0;0;0;2;18;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000553;08;000553;JACOMO STAVALE PROFESSOR;"MANUEL MADRUGA ";205;MOINHO VELHO;E000553A@EDUCACAO.SP.GOV.BR;39312880;1;0;0;0;0;871;957;0;0;0;0;0;0;0;0;0;25;24;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000565;08;000565;NOSSA SENHORA DO RETIRO;"RUA  DOUTOR  PEDRO MUSTRE PORTUGAL ";265;VILA RENATO (ZONA NORTE);E000565A@EDUCACAO.SP.GOV.BR;39748680;1;0;0;19;520;0;0;0;0;0;0;0;0;0;3;20;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000589;08;000589;PLINIO DAMASCO PENNA PROFESSOR;RUA GENERAL ULHOA CINTRA;37;VILA BANCARIA MUNHOZ;E000589A@EDUCACAO.SP.GOV.BR;39241942;1;0;0;0;0;342;28;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000619;08;000619;REGENTE FEIJO;"ANTONIO DE COUROS ";SN;VILA PALMEIRAS;E000619A@EDUCACAO.SP.GOV.BR;39314273;1;0;0;10;498;0;0;0;0;0;0;0;0;0;3;18;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000620;08;000620;ANTONIO EMILIO SOUZA PENNA PROFESSOR;"CAROLINA MARIA DO CARMO ";30;VILA ALBERTINA;E000620A@EDUCACAO.SP.GOV.BR;39312893;1;0;0;0;0;421;442;0;0;126;0;0;0;0;0;0;14;14;0;0;4;0;0
10101;NORTE 1;100;SAO PAULO;1;0000632;08;000632;AUGUSTO DE MACEDO COSTA DOUTOR;"CONCEICAO DE JACAREI ";8;VILA CRUZ DAS ALMAS;E000632A@EDUCACAO.SP.GOV.BR;39757040;1;0;0;0;368;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0000644;08;000644;PIO XII;"OTAVIO DOMINGUITO ";50;PIQUERI;E000644A@EDUCACAO.SP.GOV.BR;39764189;1;0;0;0;316;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0036444;08;036444;GENESIO DE ALMEIDA MOURA DOUTOR;"DOMINGOS AREVALO ";862;JARDIM DAMASCENO;E036444A@EDUCACAO.SP.GOV.BR;39212183;1;0;0;0;752;458;426;0;0;0;0;0;0;0;0;24;14;13;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0036456;08;036456;MIGUEL OLIVA FEITOSA PROFESSOR;"TARCON ";479;JARDIM ADELFIORE;E036456A@EDUCACAO.SP.GOV.BR;39156177;1;0;0;0;0;367;397;0;0;0;0;0;0;0;0;0;13;11;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0036500;08;036500;GERALDO HOMERO FRANCA OTTONI PROFESSOR;"BERNARDO ROLIM DE MOURA ";129;VILA MIRANTE;E036500A@EDUCACAO.SP.GOV.BR;39719003;1;0;0;0;467;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0036959;08;036959;MANUEL BANDEIRA;"JULIO CESAR LEAL ";15;VILA PERUS;E036959A@EDUCACAO.SP.GOV.BR;39156911;1;0;0;0;0;481;984;0;0;371;0;0;0;0;0;0;17;26;0;0;8;0;0
10101;NORTE 1;100;SAO PAULO;1;0037102;08;037102;MARTIN EGIDIO DAMY;"PAULO GARCIA AQUILINE ";406;BRASILANDIA;E037102A@EDUCACAO.SP.GOV.BR;39213300;1;0;0;0;0;0;476;0;0;324;0;0;0;0;0;0;0;15;0;0;7;0;0
10101;NORTE 1;100;SAO PAULO;1;0037643;08;037643;ANTONIO CARLOS FERREIRA NOBRE PROFESSOR;"AGOSTINHO DOS SANTOS ";235;PARQUE SAO DOMINGOS;E037643A@EDUCACAO.SP.GOV.BR;38319345;1;0;0;0;0;426;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0037655;08;037655;UBALDO COSTA LEITE DOUTOR;"JOSE DA COSTA PEREIRA ";70;JARDIM GUARANI;E037655A@EDUCACAO.SP.GOV.BR;38513890;1;0;0;0;0;565;888;0;0;0;0;0;0;0;0;0;20;28;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0037667;08;037667;PAULO NOGUEIRA FILHO;"ADAO GONCALVES ";70;VILA DOS REMEDIOS;E037667A@EDUCACAO.SP.GOV.BR;36226241;1;0;0;0;600;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0037679;08;037679;EDGARD PIMENTEL REZENDE PROFESSOR;"JERONIMO SOUTO MAIOR ";120;VILA NINA;E037679A@EDUCACAO.SP.GOV.BR;39216074;1;0;0;0;0;477;549;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0037680;08;037680;CRISPIM DE OLIVEIRA PROFESSOR;"JOAQUIM DE SOUSA BRITO ";122;JARDIM PAULISTANO (ZONA NORTE);E037680A@EDUCACAO.SP.GOV.BR;39720931;1;0;0;0;889;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0037692;08;037692;ANA SIQUEIRA DA SILVA;"MAURO DE ARAUJO RIBEIRO ";678;CIDADE D'ABRIL;E037692A@EDUCACAO.SP.GOV.BR;39412997;1;0;0;0;0;175;239;0;0;0;0;0;0;0;0;0;5;7;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0037709;08;037709;CARLOS FREDERICO WERNECK LACERDA JORNALISTA;"CONCEICAO DO NORTE ";906;VILA ZAT;E037709A@EDUCACAO.SP.GOV.BR;39719167;1;0;0;0;0;420;365;0;0;194;0;0;0;0;0;0;13;11;0;0;5;0;0
10101;NORTE 1;100;SAO PAULO;1;0037710;08;037710;MILTON DA SILVA RODRIGUES PROFESSOR;"JOAO CORDEIRO ";929;MOINHO VELHO;E037710A@EDUCACAO.SP.GOV.BR;39751483;1;0;0;0;0;0;359;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0037722;08;037722;CACILDA BECKER;RUA CAPITAO JOSE AMARAL;44;VILA PORTUGUESA;E037722A@EDUCACAO.SP.GOV.BR;39757021;1;0;0;0;787;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0038097;08;038097;ITALO BETARELLO;"ANDRESA ";120;JARDIM SAO JOAO (JARAGUA);E038097A@EDUCACAO.SP.GOV.BR;39414746;1;0;0;25;0;766;676;0;0;0;0;0;0;0;6;0;23;19;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0039342;08;039342;JOSE OSCAR ABREU SAMPAIO;"LUISA MARIA ROSA ";11;VILA SULINA;E039342A@EDUCACAO.SP.GOV.BR;39117266;1;0;0;0;215;103;84;0;0;0;0;0;0;0;0;8;4;4;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0040460;08;040460;OSMAR BASTOS CONCEICAO PROFESSOR;"PINHEIRO DE FARIA ";40;JARDIM MARISTELA;E040460A@EDUCACAO.SP.GOV.BR;39751500;1;0;0;0;495;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0041683;08;041683;OTTO DE BARROS VIDAL PROFESSOR;"JOAQUIM JOSE DE LIMA ";13;JARAGUA;E041683A@EDUCACAO.SP.GOV.BR;39015288;1;0;0;0;525;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0044261;08;044261;ZORAIDE DE CAMPOS HELU PROFESSORA;"GIOVANI PALADINO ";76;JARDIM JARAGUA;E044261A@EDUCACAO.SP.GOV.BR;39166323;1;0;0;0;214;142;224;0;0;63;0;0;0;0;0;8;5;8;0;0;2;0;0
10101;NORTE 1;100;SAO PAULO;1;0046218;08;046218;JOSE BARBOSA DE ALMEIDA PROFESSOR;"ELISIO TEIXEIRA LEITE ";3260;SITIO MORRO GRANDE;E046218A@EDUCACAO.SP.GOV.BR;39712763;1;0;0;17;258;250;0;0;0;0;0;0;0;0;5;10;9;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0046243;08;046243;FLAMINIO FAVERO PROFESSOR;AVENIDA GENERAL PENHA BRASIL;3001;VILA NOVA CACHOEIRINHA;E046243A@EDUCACAO.SP.GOV.BR;38513064;1;0;0;0;453;464;505;0;0;0;0;0;0;0;0;15;15;15;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0046255;08;046255;CARLOS BORBA PROFESSOR;"RUA JOANA PEDROSO DOS SANTOS ";101;JARDIM RODRIGO;E046255A@EDUCACAO.SP.GOV.BR;39411130;1;0;0;0;741;0;0;0;0;428;0;0;0;0;0;24;0;0;0;0;10;0;0
10101;NORTE 1;100;SAO PAULO;1;0046267;08;046267;JOAO NOGUEIRA LOTUFO PROFESSOR;"JOSE MARCOS DE ALBUQUERQUE ";18;JARDIM SANTA MONICA;E046267A@EDUCACAO.SP.GOV.BR;39014814;1;0;0;32;404;0;0;0;0;0;0;0;0;0;5;16;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0048598;08;048598;PAULO TRAJANO DA SILVEIRA SANTOS PROFESSOR;"PRAIA DO TUMIARU ";320;VILA MARINA;E048598A@EDUCACAO.SP.GOV.BR;39752901;1;0;0;8;576;0;0;0;0;0;0;0;0;0;2;20;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0072503;08;072503;ELIZABETH APARECIDA SIMOES MESQUITA PROFESSORA;"JOSE DA NATIVIDADE SALDANHA ";SN;VILA PENTEADO;E072503A@EDUCACAO.SP.GOV;39218613;1;0;0;0;0;468;231;0;0;0;0;0;0;0;0;0;14;6;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0130321;08;130321;THAYANE LUZIMARA COSTA VALCACER PROFESSORA;"FRIEDRICH VON VOITH ";1790;JARDIM SAO JOAO (JARAGUA);E130321A@EDUCACAO.SP.GOV.BR;39434428;1;0;0;0;306;284;295;0;0;0;0;0;0;0;0;10;9;8;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0130333;08;130333;REPUBLICA DA COLOMBIA;"RENDEIRA ";926;JARDIM VISTA ALEGRE;E130333A@EDUCACAO.SP.GOV.BR;38596737;1;0;0;0;0;304;462;0;0;0;0;0;0;0;0;0;11;15;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0269359;08;269359;MARIA HELENA GONCALVES DE ARRUDA PROFESSORA;CANTIDIO SAMPAIO DEPUTADO;4678;VILA SOUZA;E269359A@EDUCACAO.SP.GOV.BR;39724746;1;0;0;0;0;265;358;0;0;136;0;0;0;0;0;0;9;12;0;0;3;0;0
10101;NORTE 1;100;SAO PAULO;1;0290543;08;290543;OSCAR DIAS CORREIA MINISTRO;"ALEXIOS JAFET ";1800;JARDIM IPANEMA (ZONA OESTE);E290543A@EDUCACAO.SP.GOV.BR;39498481;1;0;0;0;313;396;397;0;0;203;0;0;0;0;0;11;13;12;0;0;5;0;0
10101;NORTE 1;100;SAO PAULO;1;0414612;08;414612;NOE RODRIGUES PADRE;"JOSE DA COSTA PEREIRA ";70;JARDIM GUARANI;E414612A@EDUCACAO.SP.GOV.BR;38516405;1;0;0;0;829;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0457243;08;457243;MORRO DOCE;"MARIO PALMERIO ";SN;JARDIM ANHANGUERA;E457243A@EDUCACAO.SP.GOV.BR;39127160;1;0;0;0;557;630;0;0;0;514;0;0;0;0;0;18;18;0;0;0;13;0;0
10101;NORTE 1;100;SAO PAULO;1;0463061;08;463061;ILHA DA JUVENTUDE;RUA ILHA DA JUVENTUDE;100;VILA NOVA BRASILANDIA;E463061A@EDUCACAO.SP.GOV.BR;39748131;1;0;0;0;0;0;1006;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0463073;08;463073;JORNALISTA RUY MESQUITA;"ROSALVO JOSE DA SILVA ";SN;JARDIM CAROMBE;E046073A@EDUCACAO.SP.GOV.BR;39228747;1;0;0;0;0;859;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0479500;08;479500;CYNIRA STOCCO FAUSTO PROFESSORA;"ELISIO TEIXEIRA LEITE ";4511;VILA BRASILANDIA;E479500A@EDUCACAO.SP.GOV.BR;39713373;1;0;0;0;145;487;0;0;0;0;0;0;0;0;0;5;17;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0559210;10;559210;DJEKUPE AMBA ARANDY;"TURISTICA DO JARAGUA ";3710;VILA JARAGUA;E559210A@EDUCACAO.SP.GOV.BR;39035924;1;0;0;0;92;41;25;0;0;9;0;0;0;0;0;8;4;3;0;0;2;0;0
10101;NORTE 1;100;SAO PAULO;1;0901672;08;901672;RAUL ANTONIO FRAGOSO PROFESSOR;"CHARLES SILVER ";51;JARDIM SAO RICARDO;E901672A@EDUCACAO.SP.GOV.BR;38367465;1;0;0;0;424;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0901684;08;901684;EDUARDO GOMES BRIGADEIRO COHAB;"JOAO AMADO COUTINHO ";1010;CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE;E901684A@EDUCACAO.SP.GOV.BR;39712787;1;0;0;17;0;403;657;0;0;0;0;0;0;0;4;0;13;20;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0904247;08;904247;LEONIDAS HORTA DE MACEDO PROFESSOR;"MIGUEL RIBAS ";11;JARDIM IPANEMA (ZONA OESTE);E904247A@EDUCACAO.SP.GOV.BR;39420882;1;0;0;0;0;0;756;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0904259;08;904259;MARILENA PIUMBATO CHAPARRO PROFESSORA;"BOAVENTURA PEREIRA ";235;PARQUE ANHANGUERA (SAO DOMINGOS);E904259A@EDUCACAO.SP.GOV.BR;39044417;1;0;0;0;250;282;282;0;0;0;0;0;0;0;0;10;9;9;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0904260;08;904260;FELICIA DE RINALDIS FRANCO;"CAMPINORTE ";58;JARDIM SYDNEY;E904260A@EDUCACAO.SP.GOV.BR;39719695;1;0;0;0;432;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0907108;08;907108;JACOB SALVADOR ZVEIBIL;"ELISIO TEIXEIRA LEITE ";6700;SITIO MORRO GRANDE;E907108A@EDUCACAO.SP.GOV.BR;39719982;1;0;0;0;0;0;1550;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0910296;08;910296;FRIEDRICH VON VOITH;"ANTONIO DE CABEZON ";398;PARQUE NACOES UNIDAS;E910296A@EDUCACAO.SP.GOV.BR;39411291;1;0;0;0;795;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0910302;08;910302;HELIOS HEBER LINO PROFESSOR;"MONTES PIRINEUS ";31;JARDIM ONDINA;E910302A@EDUCACAO.SP.GOV.BR;38514718;1;0;0;10;0;872;747;0;0;0;0;0;0;0;2;0;25;20;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0910995;08;910995;OLINDA LEITE SINISGALLI PROFESSORA;"EMILIO KEMP ";126;VILA PENTEADO;E910995A@EDUCACAO.SP.GOV.BR;38511837;1;0;0;0;0;0;581;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0
10101;NORTE 1;100;SAO PAULO;1;0922092;08;922092;SALVADOR LIGABUE PROFESSOR;"MORENINHA LINDA ";65;VILA BRASILANDIA;E922092A@EDUCACAO.SP.GOV.BR;39713792;1;0;0;0;599;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0
